Name,Birthdate,Age,Score,Is_Passed,Category,Complex_Number
David,2002-11-02,68,78.91,False,B,(6.4193823451055385+7.507428183630937j)
Eve,2002-11-03,31,16.21,False,D,(3.7845122221738565+1.748564939608768j)
Alice,2002-11-04,36,0.57,True,D,(9.601094853647371+7.475302334892966j)
Bob,2002-11-05,27,7.81,True,C,(5.1286307978563705+6.134086192199339j)
Charlie,2002-11-06,33,84.82,False,B,(2.947428060310397+2.3420259667497922j)
David,2002-11-07,63,62.52,True,A,(1.9770740120397705+4.382748101366872j)
Eve,2002-11-08,59,15.22,False,A,(4.217754088721173+6.4860012256556345j)
Alice,2002-11-09,31,56.76,False,A,(8.312686113448446+9.115528598522218j)
Bob,2002-11-10,61,55.03,True,B,(5.967417149014383+7.715141294608063j)
Charlie,2002-11-11,36,28.74,False,A,(9.46740870070753+9.01232876635379j)
David,2002-11-12,62,1.25,False,B,(7.031000085092476+4.650558505625225j)
Eve,2002-11-13,56,99.84,False,C,(7.114762263978587+9.479659904031182j)
Alice,2002-11-14,28,23.06,False,C,(3.033965664892369+8.3156350738052j)
Bob,2002-11-15,69,32.27,False,B,(9.287806399613752+5.524625800185453j)
Charlie,2002-11-16,21,0.45,False,A,(9.018789263828282+3.5344392973453354j)
David,2002-11-17,25,34.66,False,B,(2.593983889834738+5.338013057033429j)
Eve,2002-11-18,36,3.76,False,B,(7.038075886493804+3.010738863376827j)
Alice,2002-11-19,52,35.26,False,D,(6.25673506824045+2.655964597763623j)
Bob,2002-11-20,22,24.64,True,C,(9.444211060387596+6.642489284823857j)
Charlie,2002-11-21,69,76.33,True,C,(4.165425875591953+8.743711739767756j)
David,2002-11-22,33,20.53,False,D,(9.425769641104038+9.408321394530414j)
Eve,2002-11-23,38,0.09,True,A,(6.5464838662376135+1.439282809557079j)
Alice,2002-11-24,66,4.49,True,D,(4.811680744292819+1.1916571371750266j)
Bob,2002-11-25,42,48.12,False,D,(1.664873950767901+4.139821361120534j)
Charlie,2002-11-26,62,73.38,True,D,(7.799764062859046+6.789431481182863j)
David,2002-11-27,49,65.55,False,A,(7.099279754921447+9.824072606960819j)
Eve,2002-11-28,64,6.63,True,C,(8.826911800356163+2.4556705183817895j)
Alice,2002-11-29,41,69.33,True,A,(3.4202799774000905+4.869131113671969j)
Bob,2002-11-30,32,52.79,False,A,(5.594124249027878+7.760238902896088j)
Charlie,2002-12-01,29,20.5,False,A,(8.637253920700891+8.879632363579933j)
David,2002-12-02,26,2.92,True,D,(7.349543560438473+6.589231787020464j)
Eve,2002-12-03,52,90.8,False,C,(5.947448746449167+4.343652563270362j)
Alice,2002-12-04,26,26.09,True,A,(1.2010584909449804+1.3042757016917557j)
Bob,2002-12-05,30,62.64,True,B,(9.723119794253755+8.074771335083863j)
Charlie,2002-12-06,63,55.28,True,D,(5.096606080183863+8.092962836072775j)
David,2002-12-07,50,18.75,True,A,(5.089886560195258+8.150138201281315j)
Eve,2002-12-08,41,30.56,True,A,(9.790836422959444+9.95807480348607j)
Alice,2002-12-09,69,69.82,True,C,(2.411539356809337+6.406993659191622j)
Bob,2002-12-10,27,7.62,False,D,(2.105943523593358+6.970999834787575j)
Charlie,2002-12-11,58,7.19,False,A,(7.544592090060108+2.613788056538522j)
David,2002-12-12,22,78.17,True,D,(7.16861457773937+7.607762498529935j)
Eve,2002-12-13,40,37.98,False,A,(8.246557399170758+4.605164975903567j)
Alice,2002-12-14,55,39.34,True,C,(2.0611746692669586+3.799159380852496j)
Bob,2002-12-15,18,68.9,False,B,(1.097128558104377+6.8380525379285935j)
Charlie,2002-12-16,53,40.11,True,C,(8.245534256829295+3.7674232218587704j)
David,2002-12-17,60,17.2,False,A,(1.8011279714537436+4.959074238344868j)
Eve,2002-12-18,51,11.84,True,B,(1.1427272700861737+5.989302488011906j)
Alice,2002-12-19,39,19.82,False,B,(3.402794640277668+8.649288314468034j)
Bob,2002-12-20,18,84.59,False,D,(4.214591531338345+1.0577321386962337j)
Charlie,2002-12-21,33,46.77,False,C,(5.2461417425627594+4.183198365834603j)
David,2002-12-22,41,33.37,False,B,(5.802165540617757+8.26460530956928j)
Eve,2002-12-23,42,29.44,False,B,(5.0985099415552835+5.280276945281262j)
Alice,2002-12-24,57,19.66,False,D,(2.8510710921679325+9.196680739772248j)
Bob,2002-12-25,45,66.86,True,B,(3.3557189557802243+2.078254781741756j)
Charlie,2002-12-26,54,21.8,False,D,(5.556458882412269+1.3943406584604237j)
David,2002-12-27,59,67.52,False,C,(6.603119161386103+1.581650400934829j)
Eve,2002-12-28,21,56.81,True,D,(7.216051721724343+6.432701867225449j)
Alice,2002-12-29,52,44.08,False,D,(8.93072395028128+7.561390016559704j)
Bob,2002-12-30,23,93.71,True,A,(1.6537241182135833+2.4016592766351548j)
Charlie,2002-12-31,54,52.2,True,A,(3.4149901642962903+2.7776295432481635j)
David,2003-01-01,20,5.31,True,D,(9.87385545873087+1.7796920058197343j)
Eve,2003-01-02,46,55.3,True,D,(5.554361994200617+7.035821155201557j)
Alice,2003-01-03,43,17.44,True,C,(9.60587426344604+5.273475656886103j)
Bob,2003-01-04,56,14.76,True,A,(4.399930074918517+5.927366850216564j)
Charlie,2003-01-05,41,29.3,True,B,(2.3360862843772296+8.209579694577604j)
David,2003-01-06,23,47.02,False,D,(5.140740751108805+6.98433163372537j)
Eve,2003-01-07,50,1.41,True,A,(9.932384735289764+3.204234369319478j)
Alice,2003-01-08,36,17.38,True,D,(8.607282172186347+8.263465809299994j)
Bob,2003-01-09,26,22.38,False,B,(3.825184927839271+4.9208252443689595j)
Charlie,2003-01-10,36,89.22,True,B,(6.672661780692469+6.010282026314364j)
David,2003-01-11,36,14.55,True,D,(6.067845487209489+3.282179863836103j)
Eve,2003-01-12,62,76.55,True,D,(6.017893871221848+8.01924480763822j)
Alice,2003-01-13,32,46.94,True,C,(2.386160390247127+2.332096625267947j)
Bob,2003-01-14,50,5.27,False,B,(9.338675138287474+8.329761017777571j)
Charlie,2003-01-15,58,3.13,True,D,(6.503630294300057+7.125920952744412j)
David,2003-01-16,26,59.33,True,B,(5.894807621926361+3.149366003459225j)
Eve,2003-01-17,33,2.89,False,C,(3.3713127709093182+9.565053787766686j)
Alice,2003-01-18,35,91.07,False,D,(2.577902445739951+1.7963034342912902j)
Bob,2003-01-19,49,54.81,True,B,(6.891765206912085+4.011301581890387j)
Charlie,2003-01-20,61,68.9,False,A,(5.208138860595275+7.785475458333988j)
David,2003-01-21,43,5.4,True,A,(4.647338179826418+6.585823530016655j)
Eve,2003-01-22,32,90.41,False,B,(7.0837660141053655+7.110527582462588j)
Alice,2003-01-23,59,93.55,False,C,(5.523599030763837+9.935772837413305j)
Bob,2003-01-24,57,51.82,True,A,(8.197834744470303+6.487232859775723j)
Charlie,2003-01-25,41,33.79,False,C,(4.106603275544858+5.253439350907532j)
David,2003-01-26,36,70.51,True,D,(8.294436256173864+5.359381981793322j)
Eve,2003-01-27,69,73.97,False,A,(8.96303793336575+3.4798640765693643j)
Alice,2003-01-28,41,72.22,True,D,(7.433699788010394+4.732314831173191j)
Bob,2003-01-29,62,65.18,True,D,(2.9907518326155835+2.2327130786390876j)
Charlie,2003-01-30,25,9.78,False,C,(2.970105405508887+9.604027556232795j)
David,2003-01-31,44,39.59,True,D,(3.7528554123369657+6.902637731018752j)
Eve,2003-02-01,46,71.67,False,C,(7.420280104059877+2.6391765315186j)
Alice,2003-02-02,34,30.74,False,B,(3.5702394221716007+1.5634729084117627j)
Bob,2003-02-03,31,48.2,True,C,(8.848044252918497+6.280798476647857j)
Charlie,2003-02-04,51,63.61,True,B,(9.35228492224597+7.643618713382772j)
David,2003-02-05,46,26.93,False,C,(2.4635072140318632+6.118035233694963j)
Eve,2003-02-06,21,95.31,True,D,(9.792007033080848+3.4219639167805935j)
Alice,2003-02-07,50,87.2,False,B,(4.209488722223138+8.972020856949985j)
Bob,2003-02-08,22,96.11,False,B,(3.0853670560877267+6.250326447401151j)
Charlie,2003-02-09,34,32.46,True,C,(8.18567175669329+8.450636836955937j)
David,2003-02-10,60,71.97,False,B,(9.522773176379939+4.1501345724997485j)
Eve,2003-02-11,27,80.1,True,B,(4.061424204631852+7.374770115666726j)
Alice,2003-02-12,18,49.18,False,B,(8.07125252218479+6.159101489834607j)
Bob,2003-02-13,60,10.19,True,D,(2.786879290585833+6.670545831590907j)
Charlie,2003-02-14,39,23.52,False,B,(4.531171082756165+1.8517843540133585j)
David,2003-02-15,38,48.27,True,B,(5.229932146212853+9.26587795782908j)
Eve,2003-02-16,44,50.15,True,B,(7.976636482845996+9.599592001240422j)
Alice,2003-02-17,23,35.35,True,D,(7.375286844533095+4.211804320962186j)
Bob,2003-02-18,20,3.0,False,A,(6.869188239078097+9.133869597885582j)
Charlie,2003-02-19,25,15.3,True,A,(9.40614269628521+7.276349814196831j)
David,2003-02-20,20,86.64,False,D,(1.6231861095338727+5.870726363344377j)
Eve,2003-02-21,27,23.76,True,A,(7.4456691068389596+2.8862810465390347j)
Alice,2003-02-22,46,59.34,False,B,(8.277960793742608+5.43125531403814j)
Bob,2003-02-23,20,42.12,True,D,(1.9161062279029157+2.4662540436108777j)
Charlie,2003-02-24,55,8.25,False,B,(1.3655051365168343+5.4447719468451865j)
David,2003-02-25,26,45.89,False,A,(7.860768410610613+2.731011133189124j)
Eve,2003-02-26,41,14.19,True,B,(6.946068757462755+1.9814568247615019j)
Alice,2003-02-27,44,96.31,False,C,(3.255861037045141+1.330962387972054j)
Bob,2003-02-28,40,18.85,False,B,(4.255101153491056+6.987813178253492j)
Charlie,2003-03-01,49,18.65,True,D,(6.2886452135540285+3.4182198916806152j)
David,2003-03-02,36,46.56,False,D,(1.8722533210255983+1.2274255562237002j)
Eve,2003-03-03,40,25.09,True,C,(2.9692821978150445+2.7471863434046657j)
Alice,2003-03-04,36,75.55,False,D,(7.811828727612128+1.1610746786551824j)
Bob,2003-03-05,35,56.17,True,A,(6.222186289786988+2.5289734258031777j)
Charlie,2003-03-06,62,43.43,False,A,(4.9403870739455185+9.326198997128943j)
David,2003-03-07,65,24.7,False,D,(3.447136882472144+9.288801926727334j)
Eve,2003-03-08,48,70.53,True,A,(7.768399412810359+9.13868232782511j)
Alice,2003-03-09,62,40.29,True,C,(6.216385613848416+6.904921563861435j)
Bob,2003-03-10,69,57.26,True,B,(5.756067051433103+5.29025236140705j)
Charlie,2003-03-11,24,62.0,True,D,(4.615742594269182+9.447032883239931j)
David,2003-03-12,43,71.93,False,B,(7.044397777249501+2.799173702961059j)
Eve,2003-03-13,67,25.39,False,A,(3.1005369256036155+6.745984099324612j)
Alice,2003-03-14,56,67.4,False,A,(1.7587353365661365+2.5769965764380585j)
Bob,2003-03-15,62,27.77,False,B,(1.6009865585931808+8.6329038635154j)
Charlie,2003-03-16,39,26.83,False,D,(1.2574084541947168+7.092420219454653j)
David,2003-03-17,64,26.0,False,C,(8.740001762763939+7.810323442216162j)
Eve,2003-03-18,50,90.92,True,B,(9.942386733130082+8.929518793655852j)
Alice,2003-03-19,35,39.84,True,A,(5.880590958223223+2.7375225012768145j)
Bob,2003-03-20,22,70.77,False,A,(8.142004609321003+6.726497904924342j)
Charlie,2003-03-21,44,70.69,False,C,(5.439794554219514+4.179559442337373j)
David,2003-03-22,61,1.18,False,D,(6.850167423580433+9.05163299076213j)
Eve,2003-03-23,19,18.47,True,A,(7.778929923601561+8.659598468212408j)
Alice,2003-03-24,46,2.19,False,C,(9.877264030785753+1.4199277379653887j)
Bob,2003-03-25,56,90.67,True,B,(9.864267108865677+2.834806183073598j)
Charlie,2003-03-26,64,95.47,True,C,(3.9113058103027996+6.4550105152714625j)
David,2003-03-27,27,44.9,False,C,(2.946650735368785+7.28223076857952j)
Eve,2003-03-28,22,24.08,True,C,(3.410491049907675+8.761726593690158j)
Alice,2003-03-29,54,13.63,True,C,(6.284827231190273+9.51083277670401j)
Bob,2003-03-30,58,11.63,False,A,(6.960962620385383+1.7667957615715013j)
Charlie,2003-03-31,61,74.89,False,C,(6.9504423675237055+3.869946297050054j)
David,2003-04-01,54,52.32,True,C,(9.555383707305525+5.36713264504832j)
Eve,2003-04-02,66,41.85,False,B,(8.0952549178843+7.391933004385315j)
Alice,2003-04-03,30,75.6,False,A,(6.3977274123335865+7.737100284111116j)
Bob,2003-04-04,51,2.11,True,A,(1.309485013501561+5.464235378102411j)
Charlie,2003-04-05,67,88.86,True,C,(3.121143335353989+2.467749970659949j)
David,2003-04-06,22,50.61,False,B,(2.656462381570958+6.218241313708456j)
Eve,2003-04-07,33,50.56,True,C,(5.3857922532201385+7.750283210250838j)
Alice,2003-04-08,26,62.91,False,B,(3.0893058832113605+5.650068014190183j)
Bob,2003-04-09,31,7.35,False,A,(3.1713101553444654+8.179810186062605j)
Charlie,2003-04-10,48,27.87,False,D,(3.1544465030482143+6.062706606251595j)
David,2003-04-11,50,73.2,True,B,(1.2118180741168239+3.1156587063368395j)
Eve,2003-04-12,52,71.38,True,B,(7.434687478235952+4.926609004068725j)
Alice,2003-04-13,56,39.37,True,C,(1.3744193166668728+2.1629150602852043j)
Bob,2003-04-14,40,47.75,True,B,(9.296706000106324+3.7596708406448003j)
Charlie,2003-04-15,31,64.78,True,D,(6.465064559638589+1.1843889772029619j)
David,2003-04-16,67,87.11,True,B,(9.949210182489301+2.0363305851930207j)
Eve,2003-04-17,21,85.5,True,D,(4.2286531490249+7.019636246027439j)
Alice,2003-04-18,47,54.7,False,C,(5.534471148770254+2.074795162372825j)
Bob,2003-04-19,38,17.5,True,A,(2.013858705978013+7.374696602831235j)
Charlie,2003-04-20,45,10.07,False,C,(2.8802133204910256+5.187663152689991j)
David,2003-04-21,58,56.22,True,C,(5.045617469251582+5.112518195797957j)
Eve,2003-04-22,54,14.26,True,C,(3.5856663023512456+9.219909335317134j)
Alice,2003-04-23,45,54.47,False,A,(7.791557940851445+9.932158142040743j)
Bob,2003-04-24,64,55.1,False,D,(2.278337004680284+2.560560012175757j)
Charlie,2003-04-25,40,68.02,False,B,(6.41968917074744+7.669974813861988j)
David,2003-04-26,41,46.17,True,A,(2.5476877099939195+6.960011592238582j)
Eve,2003-04-27,20,20.79,False,B,(1.6327832245397271+5.8818371883825185j)
Alice,2003-04-28,47,69.82,True,A,(3.624447990246028+1.3688067427051713j)
Bob,2003-04-29,67,76.89,False,D,(3.2832016318529615+4.282472629338317j)
Charlie,2003-04-30,65,66.58,True,D,(3.1606385689099668+8.805389280294776j)
David,2003-05-01,57,55.41,True,A,(3.863876098739705+9.060801239770091j)
Eve,2003-05-02,31,13.85,True,B,(7.093012597434583+8.701424524695758j)
Alice,2003-05-03,48,86.49,False,B,(7.180049585884731+1.1780556178073978j)
Bob,2003-05-04,18,85.71,False,B,(3.974621389957903+7.534288267680248j)
Charlie,2003-05-05,68,86.7,True,A,(4.436278372061134+5.144536151565751j)
David,2003-05-06,46,91.84,False,D,(3.9100056410398034+2.4842497256828104j)
Eve,2003-05-07,57,74.45,False,C,(8.237215407695683+3.544905154458941j)
Alice,2003-05-08,37,45.82,True,B,(7.302658027711657+2.282113881625803j)
Bob,2003-05-09,25,4.26,True,B,(6.661680462921212+2.903398685510105j)
Charlie,2003-05-10,39,39.99,True,D,(4.451571619530364+6.105793745446416j)
David,2003-05-11,33,20.96,True,C,(4.031287999652099+3.150729553633798j)
Eve,2003-05-12,62,73.63,False,B,(1.7623589590530528+4.730497360465853j)
Alice,2003-05-13,65,30.24,False,D,(8.975451819218856+1.4202556477668407j)
Bob,2003-05-14,57,43.07,False,D,(4.902050952671521+3.9723542464273196j)
Charlie,2003-05-15,23,35.07,False,A,(3.2873908775906022+2.510188095996135j)
David,2003-05-16,68,99.97,True,D,(9.504988887174978+8.250373623424968j)
Eve,2003-05-17,19,54.8,False,B,(3.478332674556874+1.6105783941946685j)
Alice,2003-05-18,19,19.29,True,D,(6.459855637281769+9.594089898812332j)
Bob,2003-05-19,32,27.7,False,D,(2.5136778085368814+6.128528669966224j)
Charlie,2003-05-20,28,26.45,True,C,(7.945939151701487+9.781669742293309j)
David,2003-05-21,40,54.07,False,B,(5.108896780813916+4.423888795904079j)
Eve,2003-05-22,63,81.65,False,D,(1.4432708355746668+4.385228402046152j)
Alice,2003-05-23,19,83.73,True,D,(7.035811224657579+5.885908361517927j)
Bob,2003-05-24,34,24.0,True,B,(9.021846033141987+5.095040623706439j)
Charlie,2003-05-25,65,93.79,True,A,(1.4232347404235695+2.806717318784581j)
David,2003-05-26,47,92.78,False,B,(4.084033645949264+6.273634409317238j)
Eve,2003-05-27,52,28.4,True,D,(8.782667425957428+5.624363027004252j)
Alice,2003-05-28,65,58.77,False,B,(7.271975678782162+2.7666417629243476j)
Bob,2003-05-29,31,83.59,False,D,(3.1871898972288837+3.6525450953861345j)
Charlie,2003-05-30,42,27.54,False,A,(4.118020891356598+8.800866927120895j)
David,2003-05-31,30,96.94,False,C,(5.170205757125165+6.779576678587534j)
Eve,2003-06-01,24,75.31,False,B,(6.034168094440842+2.503581606805697j)
Alice,2003-06-02,55,5.83,False,A,(2.781366752807383+1.7443927086789128j)
Bob,2003-06-03,18,56.05,True,B,(9.645153110623463+6.819886614702674j)
Charlie,2003-06-04,63,67.3,True,C,(7.054509431146954+8.437602022449116j)
David,2003-06-05,33,84.4,True,D,(5.34004412994173+9.78016998830596j)
Eve,2003-06-06,36,50.0,True,D,(4.821252710669988+1.726341020195941j)
Alice,2003-06-07,39,4.56,False,C,(2.241255964192564+9.220849121405763j)
Bob,2003-06-08,26,71.9,False,B,(6.409599586511519+9.336143168928254j)
Charlie,2003-06-09,44,86.29,False,C,(2.681685482506756+8.566920548259983j)
David,2003-06-10,36,37.6,True,A,(5.509749239473805+9.627930480282584j)
Eve,2003-06-11,43,54.48,False,D,(7.634751022476973+7.515975296202978j)
Alice,2003-06-12,21,21.28,False,C,(7.3134650024744134+5.8217869383063094j)
Bob,2003-06-13,64,70.18,True,C,(7.9784590547276295+9.773609528818538j)
Charlie,2003-06-14,57,80.84,False,A,(2.467428657863313+8.232389632095304j)
David,2003-06-15,68,99.81,False,D,(9.853007787389652+1.2172079553195971j)
Eve,2003-06-16,42,54.54,False,D,(9.19846253214752+1.968192608983586j)
Alice,2003-06-17,69,3.43,False,B,(9.082554456431572+2.857132474380332j)
Bob,2003-06-18,64,61.02,False,A,(9.808410639053369+6.574196895852352j)
Charlie,2003-06-19,59,47.29,False,A,(4.146234178793686+9.113608839992297j)
David,2003-06-20,62,63.94,False,C,(8.773076559039968+8.122141232891794j)
Eve,2003-06-21,38,70.66,False,B,(4.043959835455775+8.476594486634689j)
Alice,2003-06-22,64,61.79,True,C,(4.012289990882054+5.903445920171137j)
Bob,2003-06-23,62,4.24,False,B,(6.382562692410855+1.9952736900965078j)
Charlie,2003-06-24,48,62.52,False,D,(8.210853665417657+2.3013808811333556j)
David,2003-06-25,57,96.75,True,D,(9.87127959474771+2.322465586558019j)
Eve,2003-06-26,67,24.69,True,A,(8.348757367682362+8.221138898692967j)
Alice,2003-06-27,36,52.58,False,A,(5.210274552247037+3.2590993593213375j)
Bob,2003-06-28,59,81.82,False,A,(8.430658002259442+2.2023738014634873j)
Charlie,2003-06-29,63,80.42,True,B,(8.319620833177702+1.0540510495250133j)
David,2003-06-30,63,68.45,True,B,(6.427115941320727+7.405863676501704j)
Eve,2003-07-01,26,19.7,False,D,(9.817305896449087+7.302986996868356j)
Alice,2003-07-02,29,88.48,True,B,(4.932953712002778+9.96740192786996j)
Bob,2003-07-03,18,18.09,True,C,(4.255528331505343+5.411388889078075j)
Charlie,2003-07-04,69,24.48,False,C,(5.700960920392075+5.465488147242562j)
David,2003-07-05,53,38.48,False,C,(3.5078807680683566+9.897940068624841j)
Eve,2003-07-06,37,79.58,True,B,(8.004144941687379+8.2059405727412j)
Alice,2003-07-07,45,10.41,False,C,(3.283193422369483+3.5338279170639644j)
Bob,2003-07-08,69,62.17,False,C,(7.539939207054475+2.6628846346595396j)
Charlie,2003-07-09,59,35.01,True,D,(5.0258294390102+5.894178696366028j)
David,2003-07-10,43,64.77,True,C,(9.256226639705908+1.8441793525529198j)
Eve,2003-07-11,68,60.33,True,D,(2.5249570873772873+9.938953795261758j)
Alice,2003-07-12,61,46.62,False,B,(2.458771343165875+5.66900748074753j)
Bob,2003-07-13,42,4.99,False,D,(4.7789384927135705+9.131071601500969j)
Charlie,2003-07-14,34,92.71,False,C,(3.5280263311991726+4.433375699826193j)
David,2003-07-15,68,80.16,False,D,(7.641494148755112+6.800434339289312j)
Eve,2003-07-16,51,0.35,False,C,(9.320164449844821+6.34119664997505j)
Alice,2003-07-17,32,33.67,True,D,(2.9294748906380192+2.9566074176501953j)
Bob,2003-07-18,65,19.04,True,D,(9.67785434697502+4.743692611370725j)
Charlie,2003-07-19,66,45.49,False,D,(6.466135739158156+5.5136147086915095j)
David,2003-07-20,35,66.92,True,A,(7.657542656752753+4.279341195393345j)
Eve,2003-07-21,59,32.29,False,D,(9.564250902911162+3.6961381369989654j)
Alice,2003-07-22,31,30.3,True,A,(3.2552560578709984+3.9967531533260634j)
Bob,2003-07-23,35,72.99,False,C,(8.88445379783894+4.8858660935155696j)
Charlie,2003-07-24,29,46.61,True,D,(6.169249612513466+6.173704670252219j)
David,2003-07-25,49,14.05,True,A,(8.583993234532826+7.324305227013605j)
Eve,2003-07-26,24,49.01,False,D,(5.008947147151671+8.794524491120182j)
Alice,2003-07-27,57,93.41,False,D,(2.043698254343053+2.5341623187501274j)
Bob,2003-07-28,57,76.01,True,D,(3.3699288428766714+6.747663332586282j)
Charlie,2003-07-29,47,59.31,False,A,(8.145119623889574+3.9770168714163407j)
David,2003-07-30,67,17.72,False,B,(1.181048182371843+9.261226964054309j)
Eve,2003-07-31,58,29.51,True,B,(7.3604777312898575+6.872232794709023j)
Alice,2003-08-01,62,1.47,False,D,(4.2718268689217584+5.420192757612174j)
Bob,2003-08-02,68,4.5,False,C,(6.958610273677162+1.6547880337971255j)
Charlie,2003-08-03,50,97.09,False,D,(7.377533593629292+8.097939078596536j)
David,2003-08-04,68,35.37,False,A,(7.341853113796921+4.581724143525058j)
Eve,2003-08-05,53,17.05,False,B,(2.5956984525980595+4.854107936766472j)
Alice,2003-08-06,46,51.86,True,B,(2.422902587710735+6.471141183176661j)
